instance nr,time,build_time

instances/ins-1.txt,0.009663399999999989,0.011857900000000088

instances/ins-2.txt,0.019970799999999844,0.013993700000000109

instances/ins-3.txt,0.016601399999999877,0.016653800000000052

instances/ins-4.txt,0.03108270000000002,0.020336400000000143

instances/ins-5.txt,0.045275500000000024,0.02496380000000009

instances/ins-6.txt,0.055752400000000035,0.029204000000000008

instances/ins-7.txt,0.05811820000000001,0.028957200000000016

instances/ins-8.txt,0.10384099999999985,0.034221399999999846

instances/ins-9.txt,0.06813760000000002,0.035222100000000145

instances/ins-10.txt,0.1510452,0.0459323000000000

instances/ins-11.txt,11.1955522,0.07503720000000014

instances/ins-12.txt,0.47267730000000086,0.05968829999999947

instances/ins-13.txt,0.5299054999999999,0.06042960000000086

instances/ins-14.txt,0.3001334999999994,0.0712770000000002

instances/ins-15.txt,1.1415108999999983,0.0769985999999995

instances/ins-16.txt,7.2797636000000026,0.10507850000000118

instances/ins-17.txt,0.3692278999999985,0.09635610000000128

instances/ins-18.txt,4.3631761000000004,0.1018585000000023

instances/ins-19.txt,1.831699399999998,0.13767649999999776

"instances/ins-20.txt,2.1605225000000026,0.12592850000000055"""

instances/ins-21.txt,10.2966409,0.1361610000000013

instances/ins-22.txt,300.02805820000003,0.1575193999999982

instances/ins-23.txt,30.85714310000003,0.1119540999999912

instances/ins-24.txt,6.771462699999972,0.10685089999998354

instances/ins-25.txt,300.0658457,0.2032218999999

instances/ins-26.txt,300.0680956,0.145490999999992

instances/ins-27.txt,7.59815750000007,0.1245474999999487

instances/ins-28.txt,48.1785986000001,0.13463070000000243

instances/ins-29.txt,13.703115300000036,0.1463317999998707

instances/ins-30.txt,300.09468300000003,0.201573300000063

instances/ins-31.txt,4.840435599999864,0.107136299999865

instances/ins-32.txt,300.1044688000002,0.2229133000000729

instances/ins-33.txt,3.592437400000108,0.112424400000008

instances/ins-34.txt,106.36732549999988,0.17590359999985594

instances/ins-35.txt,300.0930681,0.16894669999987855

instances/ins-36.txt,53.06450959999984,0.1741117999999

instances/ins-37.txt,300.07115299999987,0.2094141999996281

instances/ins-38.txt,300.1126298999998,0.22918740000022808

instances/ins-39.txt,300.09235069999977,0.211661100000128

instances/ins-40.txt,300.09235069999977,0.211661100000128
