instance nr,time,build_time,x,y
instances/ins-17.txt,0.7333675999999976,0.06335669999999993,"[21, 21, 21, 15, 0, 0, 0, 8, 21, 8, 15, 18, 11, 11, 11, 11, 3, 3]","[17, 20, 12, 0, 9, 16, 0, 0, 0, 10, 6, 0, 4, 0, 19, 7, 16, 0]"
instances/ins-18.txt,2.674814399999999,0.06930230000000037,"[3, 22, 22, 22, 16, 13, 0, 22, 10, 0, 10, 13, 16, 3, 19, 6, 6, 6, 0]","[3, 0, 20, 14, 0, 17, 16, 4, 14, 3, 0, 0, 7, 6, 0, 0, 5, 12, 0]"
instances/ins-19.txt,23.584542499999998,0.09191039999999973,"[10, 0, 4, 0, 3, 10, 13, 23, 0, 16, 16, 10, 23, 13, 7, 19, 19, 0, 6, 19, 19, 3]","[8, 22, 0, 5, 19, 0, 17, 0, 11, 0, 12, 11, 10, 0, 0, 0, 3, 0, 19, 18, 7, 5]"
instances/ins-20.txt,4.0738281,0.08382579999999962,"[0, 0, 9, 12, 3, 6, 3, 9, 3, 9, 6, 0, 12, 23, 23, 19, 19, 15, 19, 15, 23]","[24, 20, 22, 21, 9, 0, 0, 0, 16, 10, 8, 0, 0, 24, 0, 0, 20, 19, 6, 0, 4]"
instances/ins-21.txt,16.1819036,0.09217130000000395,"[17, 7, 4, 17, 20, 7, 17, 17, 14, 7, 14, 20, 4, 0, 0, 10, 0, 0, 10, 23, 23, 23]","[19, 0, 0, 22, 0, 4, 10, 0, 17, 12, 0, 7, 5, 25, 0, 0, 4, 12, 5, 9, 0, 15]"
instances/ins-22.txt,29.252055900000002,0.1093431000000038,"[26, 12, 19, 19, 12, 19, 5, 19, 26, 26, 12, 9, 15, 22, 15, 15, 22, 8, 15, 22, 5, 0, 0, 0]","[26, 18, 18, 23, 22, 10, 20, 0, 0, 11, 0, 0, 26, 0, 0, 5, 22, 20, 11, 4, 0, 8, 0, 12]"
instances/ins-23.txt,7.88327910000001,0.07657810000000609,"[0, 0, 9, 3, 23, 3, 0, 23, 6, 23, 0, 3, 6, 9, 26, 26, 26, 26, 26, 12]","[27, 14, 0, 24, 10, 16, 18, 0, 0, 17, 0, 0, 11, 5, 0, 3, 16, 22, 7, 0]"
instances/ins-24.txt,6.581273499999995,0.06928170000000478,"[3, 13, 0, 3, 0, 28, 0, 0, 28, 28, 13, 13, 3, 10, 6, 6, 6, 6, 16]","[28, 27, 0, 22, 24, 23, 5, 14, 12, 0, 14, 0, 0, 0, 7, 0, 23, 10, 0]"
instances/ins-25.txt,300.0561313,0.13673359999999946,"[23, 26, 23, 7, 0, 20, 29, 14, 0, 7, 17, 0, 7, 13, 10, 20, 29, 23, 26, 10, 3, 13, 3, 10, 3, 3, 16]","[0, 27, 28, 0, 0, 25, 0, 0, 21, 21, 2, 7, 6, 15, 11, 2, 9, 3, 0, 7, 0, 10, 15, 0, 21, 4, 15]"
instances/ins-26.txt,18.838760499999978,0.09948309999998628,"[20, 10, 10, 23, 26, 7, 26, 7, 23, 23, 7, 26, 10, 20, 4, 0, 29, 0, 0, 29, 0, 29, 13]","[0, 0, 4, 13, 9, 0, 0, 8, 0, 19, 18, 16, 9, 3, 0, 30, 12, 0, 6, 0, 16, 16, 0]"
instances/ins-27.txt,9.822384899999975,0.08405040000002373,"[19, 31, 31, 28, 28, 4, 19, 25, 25, 4, 25, 0, 28, 19, 31, 22, 0, 0, 0, 3, 7]","[22, 0, 4, 0, 6, 26, 25, 24, 13, 14, 0, 0, 13, 0, 9, 0, 30, 14, 19, 0, 0]"
instances/ins-28.txt,2.003335600000014,0.09871870000000627,"[18, 32, 29, 18, 18, 29, 18, 18, 32, 32, 25, 0, 21, 28, 25, 25, 21, 0, 28, 0, 21, 4]","[32, 0, 22, 0, 16, 27, 23, 6, 4, 16, 0, 32, 0, 0, 29, 22, 4, 20, 5, 0, 12, 0]"
instances/ins-29.txt,2.475194999999985,0.09982170000000679,"[3, 0, 6, 0, 6, 29, 3, 6, 0, 29, 6, 0, 29, 3, 9, 32, 32, 32, 12, 12, 12, 12, 17]","[9, 0, 17, 4, 0, 12, 0, 7, 10, 0, 22, 21, 20, 12, 0, 11, 0, 14, 18, 14, 0, 21, 0]"
instances/ins-30.txt,300.0788827,0.13545829999998205,"[0, 34, 14, 34, 34, 7, 0, 16, 0, 19, 0, 14, 7, 34, 12, 3, 8, 8, 12, 10, 3, 12, 17, 17, 3, 17, 22]","[26, 13, 0, 7, 0, 18, 29, 24, 0, 25, 12, 5, 0, 17, 32, 24, 33, 27, 22, 0, 0, 35, 0, 4, 28, 10, 0]"
instances/ins-31.txt,3.2263704000000644,0.07450799999992341,"[27, 27, 0, 0, 0, 27, 0, 27, 0, 27, 30, 30, 30, 30, 34, 34, 34, 30, 3]","[0, 26, 33, 11, 26, 30, 17, 16, 0, 3, 30, 33, 16, 22, 15, 26, 0, 0, 0]"
instances/ins-32.txt,300.0849993999999,0.16554059999998572,"[2, 31, 36, 36, 36, 24, 23, 20, 20, 31, 23, 35, 35, 31, 27, 23, 20, 27, 31, 34, 0, 34, 34, 21, 0, 0, 0, 26, 5]","[0, 22, 17, 0, 6, 0, 20, 31, 20, 26, 38, 13, 22, 0, 0, 29, 0, 26, 6, 38, 37, 27, 32, 12, 27, 16, 3, 8, 2]"
instances/ins-33.txt,2.665783799999872,0.07749020000005657,"[37, 34, 34, 34, 34, 34, 37, 34, 37, 37, 5, 30, 30, 30, 0, 0, 0, 0, 0, 8]","[0, 30, 25, 34, 8, 0, 15, 15, 3, 24, 0, 22, 26, 0, 0, 3, 19, 7, 27, 0]"
instances/ins-34.txt,300.02642620000006,0.11865939999984221,"[10, 7, 13, 6, 0, 0, 4, 0, 2, 3, 2, 13, 2, 12, 7, 11, 0, 6, 6, 2, 8, 8, 7, 13, 0]","[25, 27, 5, 15, 26, 19, 11, 0, 0, 22, 38, 25, 11, 14, 25, 36, 13, 1, 0, 35, 0, 13, 40, 0, 35]"
instances/ins-35.txt,300.06823209999993,0.11618219999991197,"[9, 4, 6, 0, 0, 0, 5, 4, 0, 4, 1, 10, 7, 7, 4, 6, 5, 13, 8, 2, 7, 11, 0, 0, 5]","[15, 39, 26, 12, 20, 1, 29, 0, 29, 7, 0, 36, 38, 0, 33, 36, 15, 26, 38, 1, 12, 0, 33, 8, 0]"
instances/ins-36.txt,208.36796249999998,0.11609370000019226,"[2, 2, 11, 11, 13, 8, 0, 0, 12, 10, 0, 0, 6, 0, 9, 11, 9, 12, 6, 6, 10, 8, 9, 12, 12]","[7, 0, 29, 24, 21, 24, 0, 7, 21, 24, 19, 31, 24, 12, 14, 36, 0, 5, 19, 36, 0, 30, 5, 24, 0]"
instances/ins-37.txt,300.0524969000003,0.1447797000000719,"[19, 9, 6, 17, 17, 19, 6, 4, 25, 18, 0, 7, 19, 24, 0, 0, 14, 12, 0, 14, 21, 8, 5, 28, 25, 0, 3, 14]","[44, 48, 34, 19, 23, 55, 20, 48, 19, 0, 34, 0, 51, 44, 57, 0, 44, 17, 27, 39, 1, 17, 8, 44, 0, 6, 31, 35]"
instances/ins-38.txt,300.076501,0.15410979999978736,"[24, 11, 14, 0, 0, 23, 13, 0, 11, 0, 6, 13, 19, 13, 4, 23, 16, 4, 8, 14, 13, 19, 5, 4, 17, 11, 20, 23, 0]","[25, 31, 30, 37, 60, 55, 37, 0, 24, 5, 0, 25, 0, 41, 54, 43, 2, 56, 52, 46, 48, 15, 19, 43, 18, 19, 41, 0, 16]"
instances/ins-39.txt,300.0844294000003,0.14912530000037805,"[4, 9, 2, 21, 14, 0, 15, 3, 0, 6, 3, 4, 18, 13, 0, 13, 3, 0, 18, 15, 3, 8, 13, 16, 18, 11, 27, 0]","[5, 29, 41, 44, 37, 0, 7, 25, 8, 29, 30, 0, 0, 15, 38, 13, 38, 52, 29, 13, 35, 52, 8, 0, 43, 38, 13, 26]"
instances/ins-40.txt,300.01980619999995,0.9512306000001445,"[0, 28, 16, 0, 5, 52, 29, 34, 0, 38, 30, 0, 0, 0, 52, 34, 22, 8, 54, 16, 48, 25, 16, 52, 57, 28, 10, 5, 11, 46, 1, 18, 15, 46, 15, 57, 28, 12, 26, 54, 34, 21, 36, 23, 32, 5, 45, 23, 43, 52, 47, 13, 19, 43, 24, 34, 39, 31, 0, 3, 0, 6, 12, 14, 16, 25, 33, 44, 47, 50, 53, 56, 58]","[0, 77, 95, 93, 81, 78, 99, 0, 53, 101, 67, 69, 11, 6, 85, 49, 43, 42, 20, 68, 92, 61, 44, 61, 113, 67, 94, 105, 100, 67, 14, 21, 108, 73, 81, 45, 47, 26, 54, 13, 21, 7, 28, 27, 81, 19, 43, 44, 34, 42, 41, 30, 30, 37, 41, 41, 41, 41, 31, 22, 40, 40, 39, 39, 39, 32, 32, 38, 39, 24, 35, 39, 36]"
